probability,move,scenario_no,loss,move_no
[0.12711696],15,1,[2.941053],31731
[0.15240817],15,6,[2.9372604],31732
[0.14170228],15,16,[2.9687424],31733
[0.13774613],15,14,[2.9418056],31734
[0.1346083],15,18,[2.9536827],31735
[0.15793677],15,15,[2.8396566],31736
[0.15272775],15,6,[2.937132],31737
[0.12673946],15,10,[2.9688673],31738
[0.1291311],3,4,[2.9759076],31739
[0.12927155],3,2,[2.9852386],31740
[0.12708306],15,10,[2.968832],31741
[0.15027305],3,7,[2.9399095],31742
[0.142628],15,16,[2.9686742],31743
[0.12693474],15,11,[2.946644],31744
[0.12827009],15,1,[2.940882],31745
[0.13561854],15,18,[2.9535127],31746
[0.14283206],15,16,[2.968626],31747
[0.15892462],15,15,[2.8386726],31748
[0.12727123],15,11,[2.946592],31749
[0.27826697],3,3,[2.7204576],31750
[0.12783483],15,10,[2.9687128],31751
[0.12879276],15,1,[2.9407654],31752
[0.1496502],3,7,[2.9399168],31753
[0.13522212],15,8,[2.9215481],31754
[0.1595293],15,15,[2.8380713],31755
[0.21142177],3,13,[2.9436123],31756
[0.14371802],15,16,[2.968531],31757
[0.1356571],15,8,[2.9214895],31758
[0.14395611],15,16,[2.9685051],31759
[0.12818237],15,11,[2.9465053],31760
[0.1602945],15,15,[2.8373106],31761
[0.2111765],3,13,[2.9435976],31762
[0.13445033],3,17,[2.940483],31763
[0.12775366],3,4,[2.9759676],31764
[0.13470462],15,19,[2.9804122],31765
[0.13677724],15,5,[2.9401605],31766
[0.12778923],3,2,[2.9852788],31767
[0.14104037],15,14,[2.9422655],31768
[0.15599184],15,6,[2.9368846],31769
[0.12967426],15,10,[2.968669],31770
[0.13392022],3,17,[2.9404986],31771
[0.13809715],15,18,[2.953496],31772
[0.14537549],15,16,[2.9683695],31773
[0.16158226],15,15,[2.8360295],31774
[0.1295835],15,11,[2.9464302],31775
[0.1335419],3,17,[2.940437],31776
[0.16198379],15,15,[2.8356302],31777
[0.13650133],15,9,[2.9381437],31778
[0.14622967],15,16,[2.9683206],31779
[0.15722899],15,6,[2.9367366],31780
[0.16276076],15,15,[2.8348572],31781
[0.13860874],15,8,[2.9212942],31782
[0.12835336],15,2,[2.9852939],31783
[0.20967557],3,12,[2.9711094],31784
[0.16371183],15,15,[2.8339117],31785
[0.12905209],15,2,[2.9852912],31786
[0.13985316],15,8,[2.921153],31787
[0.14620796],3,7,[2.9404457],31788
[0.14035535],15,5,[2.9405487],31789
[0.13136066],3,17,[2.9404929],31790
[0.14162146],15,18,[2.9534423],31791
[0.13946378],15,9,[2.938083],31792
[0.13102305],3,17,[2.9404628],31793
[0.27623865],3,3,[2.7224588],31794
[0.1601176],15,6,[2.9364998],31795
[0.1304239],15,2,[2.985274],31796
[0.14202584],15,18,[2.9533982],31797
[0.1655814],15,15,[2.8320537],31798
[0.20848738],3,12,[2.971142],31799
[0.13473548],15,1,[2.940971],31800
[0.27705318],3,3,[2.7216556],31801
[0.13950315],15,19,[2.9805112],31802
[0.14601499],3,7,[2.9405527],31803
[0.14248323],15,18,[2.953328],31804
[0.14149691],15,8,[2.9209356],31805
[0.20860218],3,13,[2.9438944],31806
[0.20977129],3,12,[2.971143],31807
[0.27864182],3,3,[2.7200887],31808
[0.27905223],3,3,[2.719684],31809
[0.14133401],15,8,[2.9208846],31810
[0.28027415],3,3,[2.7184787],31811
[0.21225941],3,12,[2.971142],31812
[0.2129586],3,12,[2.9711368],31813
[0.1394402],15,9,[2.938325],31814
[0.1330354],15,10,[2.968935],31815
[0.13855436],15,19,[2.980596],31816
[0.13239658],15,11,[2.946868],31817
