probability,move,scenario_no,loss,move_no
[0.97634685],5,5,[2.0527556],12074
[0.37255985],19,19,[2.630084],12075
[0.23271473],2,11,[2.89379],12076
[0.9140727],8,8,[2.1103296],12077
[0.3445247],2,2,[2.6563478],12078
[0.20175694],2,12,[2.9249742],12079
[0.72295326],9,9,[2.2900994],12080
[0.20362443],2,12,[2.9243615],12081
[0.32232186],4,17,[2.936559],12082
[0.34472302],2,3,[2.9262822],12083
[0.23853114],2,11,[2.8928726],12084
[0.63674927],9,15,[2.9718063],12085
[0.32472122],2,10,[2.9967535],12086
[0.33062956],4,6,[2.9263053],12087
[0.97802836],5,5,[2.051207],12088
[0.21526517],2,12,[2.9211924],12089
[0.29000208],4,16,[2.9707341],12090
[0.7295922],9,9,[2.2837822],12091
[0.25013205],2,1,[2.9835727],12092
[0.24413945],2,11,[2.8906207],12093
[0.24313918],2,11,[2.8900685],12094
[0.28780422],4,16,[2.97017],12095
[0.2109903],2,12,[2.918222],12096
[0.29437345],4,13,[2.90122],12097
[0.9025925],14,14,[2.1210222],12098
[0.9791363],5,5,[2.050187],12099
[0.2019634],2,12,[2.9161646],12100
[0.31320837],4,17,[2.9346507],12101
[0.29669002],4,13,[2.899663],12102
[0.3123164],2,10,[2.9964697],12103
[0.33127087],4,4,[2.6689167],12104
[0.36446956],19,19,[2.6379888],12105
[0.25189],2,18,[2.9938912],12106
[0.33957386],2,2,[2.6611292],12107
[0.22139348],4,7,[2.8738756],12108
[0.6560984],9,15,[2.973],12109
[0.33693656],2,3,[2.9262853],12110
[0.28655195],4,16,[2.9691951],12111
[0.2928749],4,13,[2.8973837],12112
[0.23458047],2,1,[2.98349],12113
[0.31329778],2,10,[2.9965117],12114
[0.2283279],2,11,[2.8853106],12115
[0.9795307],5,5,[2.049824],12116
[0.734439],9,9,[2.2791681],12117
[0.1993226],2,12,[2.911972],12118
[0.29180473],4,13,[2.8949885],12119
[0.34059957],2,2,[2.660166],12120
[0.6477053],9,15,[2.9724653],12121
[0.738028],9,9,[2.275757],12122
[0.9802532],5,5,[2.0491588],12123
[0.3209135],4,17,[2.9335968],12124
[0.34442943],2,2,[2.6564212],12125
[0.23653688],2,11,[2.8843775],12126
[0.89959186],14,14,[2.1238143],12127
[0.20864923],4,7,[2.8753445],12128
[0.26855934],2,18,[2.9941988],12129
[0.6464967],9,15,[2.9728131],12130
[0.20894174],4,7,[2.8747225],12131
[0.745156],9,9,[2.268985],12132
[0.28485343],4,13,[2.8913677],12133
[0.278915],4,16,[2.9688983],12134
[0.2876956],4,13,[2.8902159],12135
[0.23636764],2,1,[2.9838052],12136
[0.9807309],5,5,[2.0487192],12137
[0.9129017],8,8,[2.1114135],12138
