probability,move,scenario_no,loss,move_no
[0.10888369],1,11,[2.9720566],658
[0.10851095],1,7,[2.9722996],659
[0.10818775],1,13,[2.964772],660
[0.10779304],1,9,[2.9483685],661
[0.10746135],1,19,[2.9375815],662
[0.10710999],1,3,[2.9417279],663
[0.10671589],1,10,[2.919486],664
[0.10634238],1,16,[2.959553],665
[0.10595225],1,16,[2.9593863],666
[0.10552345],1,18,[2.918313],667
[0.10515528],1,7,[2.9713025],668
[0.10474272],1,6,[2.9062335],669
[0.10427933],1,9,[2.9476829],670
[0.10389084],1,11,[2.9718194],671
[0.1034454],1,12,[2.9558148],672
[0.10310899],1,5,[2.9786725],673
[0.10275717],1,15,[2.9782608],674
[0.10240613],1,17,[2.961491],675
[0.10210532],1,15,[2.9781108],676
[0.1017766],1,6,[2.903477],677
[0.10137708],1,18,[2.9169993],678
[0.10106136],1,1,[2.8963501],679
[0.10118764],1,12,[2.9552772],680
[0.10136858],1,12,[2.9550414],681
[0.10154434],1,2,[2.9757633],682
[0.10166764],1,10,[2.9155998],683
[0.10176224],1,7,[2.9703667],684
[0.10176998],1,8,[2.9524539],685
[0.10179438],1,19,[2.9383454],686
[0.10178224],1,5,[2.978378],687
[0.10170481],1,2,[2.9753335],688
[0.10166097],1,13,[2.9640753],689
[0.10152583],1,10,[2.9133754],690
[0.10139362],1,3,[2.9434597],691
[0.10124536],1,11,[2.9714196],692
[0.10103584],1,17,[2.9615378],693
[0.10084713],1,12,[2.9521494],694
[0.10068574],1,10,[2.9106865],695
[0.10051954],1,11,[2.9710054],696
[0.10034373],1,14,[2.917575],697
[0.10010358],1,19,[2.9374762],698
[0.09989519],1,17,[2.9610126],699
[0.09971033],1,13,[2.963481],700
[0.09946725],1,16,[2.9578998],701
[0.09921339],1,3,[2.943039],702
